geneId,sampleId,expression,celltype,cell Type Description,cell_lineage,tissue,treatment,immunophenotype,species,strain,sampleCode,RNA.Id,batch,firstPublished,cellOrder,gene_symbol
ENSMUSG00000028717,Fob.1,5,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561641,SRR1561641,GSE60927,"Shi et al, 2015; 25894659",1,Tal1
ENSMUSG00000029135,Fob.1,33,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561641,SRR1561641,GSE60927,"Shi et al, 2015; 25894659",1,Fosl2
ENSMUSG00000029275,Fob.1,101,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561641,SRR1561641,GSE60927,"Shi et al, 2015; 25894659",1,Gfi1
ENSMUSG00000029771,Fob.1,5863,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561641,SRR1561641,GSE60927,"Shi et al, 2015; 25894659",1,Irf5
ENSMUSG00000030103,Fob.1,1000,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561641,SRR1561641,GSE60927,"Shi et al, 2015; 25894659",1,Bhlhe40
ENSMUSG00000031162,Fob.1,1,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561641,SRR1561641,GSE60927,"Shi et al, 2015; 25894659",1,Gata1
ENSMUSG00000032035,Fob.1,32617,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561641,SRR1561641,GSE60927,"Shi et al, 2015; 25894659",1,Ets1
ENSMUSG00000032053,Fob.1,16284,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561641,SRR1561641,GSE60927,"Shi et al, 2015; 25894659",1,Pou2af1
ENSMUSG00000032496,Fob.1,12,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561641,SRR1561641,GSE60927,"Shi et al, 2015; 25894659",1,Ltf
ENSMUSG00000034041,Fob.1,2675,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561641,SRR1561641,GSE60927,"Shi et al, 2015; 25894659",1,Lyl1
ENSMUSG00000034271,Fob.1,23,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561641,SRR1561641,GSE60927,"Shi et al, 2015; 25894659",1,Jdp2
ENSMUSG00000034957,Fob.1,14,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561641,SRR1561641,GSE60927,"Shi et al, 2015; 25894659",1,Cebpa
ENSMUSG00000037992,Fob.1,1759,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561641,SRR1561641,GSE60927,"Shi et al, 2015; 25894659",1,Rara
ENSMUSG00000038151,Fob.1,96,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561641,SRR1561641,GSE60927,"Shi et al, 2015; 25894659",1,Prdm1
ENSMUSG00000039153,Fob.1,25,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561641,SRR1561641,GSE60927,"Shi et al, 2015; 25894659",1,Runx2
ENSMUSG00000039377,Fob.1,69,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561641,SRR1561641,GSE60927,"Shi et al, 2015; 25894659",1,Hlx
ENSMUSG00000040270,Fob.1,7450,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561641,SRR1561641,GSE60927,"Shi et al, 2015; 25894659",1,Bach2
ENSMUSG00000040732,Fob.1,1,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561641,SRR1561641,GSE60927,"Shi et al, 2015; 25894659",1,Erg
ENSMUSG00000041420,Fob.1,95,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561641,SRR1561641,GSE60927,"Shi et al, 2015; 25894659",1,Meis3
ENSMUSG00000041515,Fob.1,11547,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561641,SRR1561641,GSE60927,"Shi et al, 2015; 25894659",1,Irf8
ENSMUSG00000046179,Fob.1,31,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561641,SRR1561641,GSE60927,"Shi et al, 2015; 25894659",1,E2f8
ENSMUSG00000046668,Fob.1,2140,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561641,SRR1561641,GSE60927,"Shi et al, 2015; 25894659",1,Cxxc5
ENSMUSG00000049577,Fob.1,457,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561641,SRR1561641,GSE60927,"Shi et al, 2015; 25894659",1,Zfpm1
ENSMUSG00000052435,Fob.1,1,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561641,SRR1561641,GSE60927,"Shi et al, 2015; 25894659",1,Cebpe
ENSMUSG00000055148,Fob.1,6642,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561641,SRR1561641,GSE60927,"Shi et al, 2015; 25894659",1,Klf2
ENSMUSG00000055435,Fob.1,200,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561641,SRR1561641,GSE60927,"Shi et al, 2015; 25894659",1,Maf
ENSMUSG00000056501,Fob.1,47,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561641,SRR1561641,GSE60927,"Shi et al, 2015; 25894659",1,Cebpb
ENSMUSG00000056749,Fob.1,24,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561641,SRR1561641,GSE60927,"Shi et al, 2015; 25894659",1,Nfil3
ENSMUSG00000058794,Fob.1,8,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561641,SRR1561641,GSE60927,"Shi et al, 2015; 25894659",1,Nfe2
ENSMUSG00000058881,Fob.1,495,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561641,SRR1561641,GSE60927,"Shi et al, 2015; 25894659",1,Zfp516
ENSMUSG00000066456,Fob.1,95,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561641,SRR1561641,GSE60927,"Shi et al, 2015; 25894659",1,Hmgn3
ENSMUSG00000071637,Fob.1,11,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561641,SRR1561641,GSE60927,"Shi et al, 2015; 25894659",1,Cebpd
ENSMUSG00000000552,Fob.2,630,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Zfp385a
ENSMUSG00000000782,Fob.2,148,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Tcf7
ENSMUSG00000000861,Fob.2,5828,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Bcl11a
ENSMUSG00000001156,Fob.2,434,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Mxd1
ENSMUSG00000001444,Fob.2,99,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Tbx21
ENSMUSG00000002111,Fob.2,3041,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Spi1
ENSMUSG00000003032,Fob.2,149,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Klf4
ENSMUSG00000003545,Fob.2,102,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Fosb
ENSMUSG00000005583,Fob.2,17996,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Mef2c
ENSMUSG00000008193,Fob.2,23149,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Spib
ENSMUSG00000008496,Fob.2,8222,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Pou2f2
ENSMUSG00000015053,Fob.2,2,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Gata2
ENSMUSG00000015846,Fob.2,56,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Rxra
ENSMUSG00000018168,Fob.2,15063,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Ikzf3
ENSMUSG00000018983,Fob.2,2092,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,E2f2
ENSMUSG00000019982,Fob.2,242,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Myb
ENSMUSG00000021250,Fob.2,43,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Fos
ENSMUSG00000021356,Fob.2,5356,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Irf4
ENSMUSG00000022508,Fob.2,3562,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Bcl6
ENSMUSG00000022528,Fob.2,823,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Hes1
ENSMUSG00000023034,Fob.2,947,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Nr4a1
ENSMUSG00000023927,Fob.2,4965,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Satb1
ENSMUSG00000025997,Fob.2,11,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Ikzf2
ENSMUSG00000026628,Fob.2,1,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Atf3
ENSMUSG00000026815,Fob.2,4,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Gfi1b
ENSMUSG00000027230,Fob.2,19,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Creb3l1
ENSMUSG00000028717,Fob.2,2,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Tal1
ENSMUSG00000029135,Fob.2,6,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Fosl2
ENSMUSG00000029275,Fob.2,107,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Gfi1
ENSMUSG00000029771,Fob.2,7849,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Irf5
ENSMUSG00000030103,Fob.2,800,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Bhlhe40
ENSMUSG00000031162,Fob.2,0,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Gata1
ENSMUSG00000032035,Fob.2,31607,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Ets1
ENSMUSG00000032053,Fob.2,16857,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Pou2af1
ENSMUSG00000032496,Fob.2,0,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Ltf
ENSMUSG00000034041,Fob.2,5211,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Lyl1
ENSMUSG00000034271,Fob.2,21,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Jdp2
ENSMUSG00000034957,Fob.2,10,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Cebpa
ENSMUSG00000037992,Fob.2,1784,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Rara
ENSMUSG00000038151,Fob.2,47,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Prdm1
ENSMUSG00000039153,Fob.2,7,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Runx2
ENSMUSG00000039377,Fob.2,63,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Hlx
ENSMUSG00000040270,Fob.2,5896,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Bach2
ENSMUSG00000040732,Fob.2,4,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Erg
ENSMUSG00000041420,Fob.2,105,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Meis3
ENSMUSG00000041515,Fob.2,12799,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Irf8
ENSMUSG00000046179,Fob.2,9,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,E2f8
ENSMUSG00000046668,Fob.2,2792,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Cxxc5
ENSMUSG00000049577,Fob.2,625,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Zfpm1
ENSMUSG00000052435,Fob.2,0,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Cebpe
ENSMUSG00000055148,Fob.2,9656,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Klf2
ENSMUSG00000055435,Fob.2,97,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Maf
ENSMUSG00000056501,Fob.2,46,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Cebpb
ENSMUSG00000056749,Fob.2,15,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Nfil3
ENSMUSG00000058794,Fob.2,9,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Nfe2
ENSMUSG00000058881,Fob.2,398,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Zfp516
ENSMUSG00000066456,Fob.2,143,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Hmgn3
ENSMUSG00000071637,Fob.2,2,Fob,Follicular B cells,B Cell Lineage,Spleen,none,FSC-lo B220:+ CD21:+ CD23:+,Murine,C57BL/6,GSE60927.SRR1561642,SRR1561642,GSE60927,"Shi et al, 2015; 25894659",1,Cebpd
ENSMUSG00000000552,B1Pt.1,767,B1Pt,Peritoneal B1 cells,B Cell Lineage,Peritoneal lavage,none,B220:+ Mac1:-lo CD23:-,Murine,C57BL/6,GSE60927.SRR1561643,SRR1561643,GSE60927,"Shi et al, 2015; 25894659",3,Zfp385a
ENSMUSG00000000782,B1Pt.1,698,B1Pt,Peritoneal B1 cells,B Cell Lineage,Peritoneal lavage,none,B220:+ Mac1:-lo CD23:-,Murine,C57BL/6,GSE60927.SRR1561643,SRR1561643,GSE60927,"Shi et al, 2015; 25894659",3,Tcf7
ENSMUSG00000000861,B1Pt.1,3445,B1Pt,Peritoneal B1 cells,B Cell Lineage,Peritoneal lavage,none,B220:+ Mac1:-lo CD23:-,Murine,C57BL/6,GSE60927.SRR1561643,SRR1561643,GSE60927,"Shi et al, 2015; 25894659",3,Bcl11a
ENSMUSG00000001156,B1Pt.1,584,B1Pt,Peritoneal B1 cells,B Cell Lineage,Peritoneal lavage,none,B220:+ Mac1:-lo CD23:-,Murine,C57BL/6,GSE60927.SRR1561643,SRR1561643,GSE60927,"Shi et al, 2015; 25894659",3,Mxd1
ENSMUSG00000001444,B1Pt.1,43,B1Pt,Peritoneal B1 cells,B Cell Lineage,Peritoneal lavage,none,B220:+ Mac1:-lo CD23:-,Murine,C57BL/6,GSE60927.SRR1561643,SRR1561643,GSE60927,"Shi et al, 2015; 25894659",3,Tbx21
ENSMUSG00000002111,B1Pt.1,1711,B1Pt,Peritoneal B1 cells,B Cell Lineage,Peritoneal lavage,none,B220:+ Mac1:-lo CD23:-,Murine,C57BL/6,GSE60927.SRR1561643,SRR1561643,GSE60927,"Shi et al, 2015; 25894659",3,Spi1
ENSMUSG00000003032,B1Pt.1,580,B1Pt,Peritoneal B1 cells,B Cell Lineage,Peritoneal lavage,none,B220:+ Mac1:-lo CD23:-,Murine,C57BL/6,GSE60927.SRR1561643,SRR1561643,GSE60927,"Shi et al, 2015; 25894659",3,Klf4
ENSMUSG00000003545,B1Pt.1,387,B1Pt,Peritoneal B1 cells,B Cell Lineage,Peritoneal lavage,none,B220:+ Mac1:-lo CD23:-,Murine,C57BL/6,GSE60927.SRR1561643,SRR1561643,GSE60927,"Shi et al, 2015; 25894659",3,Fosb
ENSMUSG00000005583,B1Pt.1,4794,B1Pt,Peritoneal B1 cells,B Cell Lineage,Peritoneal lavage,none,B220:+ Mac1:-lo CD23:-,Murine,C57BL/6,GSE60927.SRR1561643,SRR1561643,GSE60927,"Shi et al, 2015; 25894659",3,Mef2c
ENSMUSG00000008193,B1Pt.1,13526,B1Pt,Peritoneal B1 cells,B Cell Lineage,Peritoneal lavage,none,B220:+ Mac1:-lo CD23:-,Murine,C57BL/6,GSE60927.SRR1561643,SRR1561643,GSE60927,"Shi et al, 2015; 25894659",3,Spib
ENSMUSG00000008496,B1Pt.1,9661,B1Pt,Peritoneal B1 cells,B Cell Lineage,Peritoneal lavage,none,B220:+ Mac1:-lo CD23:-,Murine,C57BL/6,GSE60927.SRR1561643,SRR1561643,GSE60927,"Shi et al, 2015; 25894659",3,Pou2f2
ENSMUSG00000015053,B1Pt.1,161,B1Pt,Peritoneal B1 cells,B Cell Lineage,Peritoneal lavage,none,B220:+ Mac1:-lo CD23:-,Murine,C57BL/6,GSE60927.SRR1561643,SRR1561643,GSE60927,"Shi et al, 2015; 25894659",3,Gata2
ENSMUSG00000015846,B1Pt.1,397,B1Pt,Peritoneal B1 cells,B Cell Lineage,Peritoneal lavage,none,B220:+ Mac1:-lo CD23:-,Murine,C57BL/6,GSE60927.SRR1561643,SRR1561643,GSE60927,"Shi et al, 2015; 25894659",3,Rxra
ENSMUSG00000018168,B1Pt.1,12166,B1Pt,Peritoneal B1 cells,B Cell Lineage,Peritoneal lavage,none,B220:+ Mac1:-lo CD23:-,Murine,C57BL/6,GSE60927.SRR1561643,SRR1561643,GSE60927,"Shi et al, 2015; 25894659",3,Ikzf3
